GDP per capita,year,tight,loose,indi,coll,old_care_vir,young_care_vir,old_fare_vir,young_fare_vir,old_loya_vir,young_loya_vir,old_auth_vir,young_auth_vir,old_sanc_vir,young_sanc_vir,old_care_vic,young_care_vic,old_fare_vic,young_fare_vic,old_loya_vic,young_loya_vic,old_auth_vic,young_auth_vic,old_sanc_vic,young_sanc_vic,old_care,old_fare,old_loya,old_auth,old_sanc,old_virtue,old_vice,young_care,young_fare,young_loya,young_auth,young_sanc,young_virtue,young_vice,old_positive,young_positive,old_negative,young_negative,old_warm,young_warm,old_unwarm,young_unwarm,old_competent,young_competent,old_incompetent,young_incompetent,oa_care_vic,ya_care_vic,oa_care_vir,ya_care_vir,oa_loya_vic,ya_loya_vic,oa_loya_vir,ya_loya_vir,oa_auth_vic,ya_auth_vic,oa_auth_vir,ya_auth_vir,oa_sanc_vic,ya_sanc_vic,oa_sanc_vir,ya_sanc_vir,oa_fare_vic,ya_fare_vic,oa_fare_vir,ya_fare_vir,oa_care,oa_loya,oa_auth,oa_sanc,oa_fare,oa_virtue,oa_vice,ya_care,ya_loya,ya_auth,ya_sanc,ya_fare,ya_virtue,ya_vice,ya_diff,ya_sum
5343.1123,2002,0.0023761799878099,0.0031911938770503,0.0019319438841348,0.0007515432575197,0.29722947,0.2675207,-0.21065809,-0.106414795,0.11669453,0.309174,0.13392287,0.14390863,0.38509774,0.47104755,0.1477082,-0.0032989085,0.3465015,0.23061311,0.16522324,0.16853037,0.102091655,-0.103614524,0.5331281,0.35069543,0.1477082,0.3465015,0.16522324,0.102091655,0.5331281,0.1444573044776916,0.2589305400848388,-0.0032989085,0.23061311,0.16853037,-0.103614524,0.35069543,0.2170472145080566,0.1285851001739502,0.03681678,0.1869784,0.4179588,0.29329658,0.48848176,0.50590134,0.5721656,0.44895232,0.17345686,0.42922446,0.62022924,0.38573322,0.2656805,0.112141855,0.018751044,0.055591248,0.53443867,0.37013093,0.10196467,0.2525673,0.22430658,0.11339343,-0.13909325,-0.13950455,0.52227795,0.29852644,0.35410678,0.42361456,0.21482751,0.078005694,-0.19159546,-0.05899958,-0.24692945,-0.43247402,-0.36339983,-0.16817117,-0.40642297,0.028826755,0.35230625,-0.056550607,-0.117563635,-0.25289798,0.12508813,-0.13700527,0.105872266,0.25110617,-0.1452339,0.35697845
5649.4634,2003,0.0023954079909214,0.0031296816082083,0.0020011227145987,0.0007571383239987,0.24364115,0.20537668,-0.25926426,-0.12828717,0.100319624,0.28428787,0.0837449,0.0968982,0.35020635,0.4215855,0.089401886,-0.07398093,0.19173434,0.12735899,0.12195494,0.14160459,-0.036089897,-0.18005161,0.3447517,0.19604987,0.089401886,0.19173434,0.12195494,-0.036089897,0.3447517,0.1037295579910278,0.1423505902290344,-0.07398093,0.12735899,0.14160459,-0.18005161,0.19604987,0.1759722232818603,0.0421961814165115,-0.031279616,0.13326845,0.3305874,0.25859565,0.4393557,0.45179534,0.5612666,0.42147404,0.07999524,0.35251942,0.49151874,0.34086552,0.29959276,0.12793891,-0.0012153313,0.0122028515,0.43036598,0.25352022,0.14828819,0.29278466,0.1475207,0.09267977,-0.22750448,-0.17686355,0.26492494,0.11604368,0.300637,0.36563656,0.11248154,0.07272367,-0.21606582,-0.0829312,-0.3008081,-0.2820778,-0.37502518,0.035712063,-0.32854736,0.0008279115,0.25097722,-0.11573606,0.03926444,-0.26954332,0.24959287,-0.15565488,0.09318625,0.18221204,-0.08902579,0.27539828
6067.5913,2004,0.0023902210336278,0.003078799571188,0.0020543982089204,0.0007527262231162,0.26567334,0.27168423,-0.18036139,-0.13428998,0.14446707,0.30215502,0.16057608,0.1610133,0.40706325,0.42666844,0.15613475,0.0028343461,0.22169527,0.12833795,0.09787358,0.123608425,-0.02919038,-0.16302508,0.36791688,0.20223337,0.15613475,0.22169527,0.09787358,-0.02919038,0.36791688,0.1594836711883545,0.1628860235214233,0.0028343461,0.12833795,0.123608425,-0.16302508,0.20223337,0.205446195602417,0.058797800540924,0.04303918,0.16343883,0.36716843,0.26941156,0.49993324,0.49323696,0.5649477,0.39423275,0.11077194,0.3306629,0.5257224,0.3161593,0.30134302,0.15500107,0.017415423,0.051247336,0.30757862,0.1746673,0.15836386,0.26533037,0.017517835,0.03870309,-0.113019764,-0.15546882,0.33604985,0.12181152,0.36299604,0.37175483,0.118945874,0.01782947,-0.14388111,-0.070782974,-0.2839276,-0.14921476,-0.1305376,0.026946187,-0.26282698,0.05637489,0.21628705,-0.10375374,0.090663075,-0.1941719,0.24994332,-0.088612445,0.103407435,0.13593183,-0.0325244,0.23933926
6626.592,2005,0.0023503303538226,0.0030218071162094,0.0020699665701085,0.0007482893467535,0.22458878,0.28782332,-0.1878834,-0.036080673,0.1439993,0.36298317,0.113539025,0.18823674,0.39550158,0.41113973,0.15320912,0.0344745,0.30231297,0.25479305,0.28189975,0.20902589,-0.023718946,-0.13872962,0.38134608,0.25137752,0.15320912,0.30231297,0.28189975,-0.023718946,0.38134608,0.1379490613937378,0.2190098047256469,0.0344745,0.25479305,0.20902589,-0.13872962,0.25137752,0.2428204536437988,0.1221882700920105,0.037625432,0.22246173,0.37636805,0.29585943,0.47773165,0.48798463,0.558313,0.37750113,0.1528714,0.36049786,0.5621923,0.32963368,0.32801607,0.20284906,-0.024065454,0.076668434,0.58613247,0.35308677,0.18230268,0.3494318,0.0746187,0.06349677,-0.19726722,-0.14307281,0.44464692,0.20093745,0.3585595,0.40788922,0.13501589,0.14286825,-0.18768746,0.005051218,-0.35208154,-0.40382978,-0.27188593,-0.086087435,-0.32270336,0.02636841,0.313686,-0.12618062,-0.0036549568,-0.20656958,0.20695177,-0.13781703,0.14637843,0.2582285,-0.11185008,0.40460694
7271.0356,2006,0.0023257405078506,0.0029798850163878,0.002090730564581,0.0007470979207287,0.21867742,0.23985156,-0.1900996,-0.12157607,0.10412229,0.31900167,0.08936697,0.13221133,0.37503406,0.45180115,0.11968745,0.008711401,0.3017981,0.2236266,0.16245276,0.15457532,0.023684759,-0.13017642,0.47113734,0.31040493,0.11968745,0.3017981,0.16245276,0.023684759,0.47113734,0.1194202303886413,0.2157520771026611,0.008711401,0.2236266,0.15457532,-0.13017642,0.31040493,0.2042579412460327,0.1134283542633056,-0.0049079563,0.18065584,0.42296553,0.29029995,0.4505421,0.49442336,0.6027603,0.44582817,0.10811755,0.35712194,0.5401785,0.3204637,0.37781852,0.21972781,-0.068909355,0.024596829,0.4400216,0.23582436,0.16191013,0.3305766,0.16779515,0.1442873,-0.19938874,-0.17474535,0.5141129,0.30444497,0.33658993,0.41953033,0.13477182,0.08040644,-0.14855906,-0.030719787,-0.44672787,-0.27811146,-0.3671839,-0.17752296,-0.2833309,0.016328579,0.326904,-0.19513099,0.09475224,-0.31903267,0.11508536,-0.11112623,0.12185812,0.23745207,-0.115593955,0.3593102
7895.713,2007,0.0022803915808253,0.0028902946446921,0.0020751791462316,0.0007379027654183,0.24064882,0.28117,-0.22004436,-0.08931001,0.044815853,0.32167423,0.09711204,0.20593983,0.32491878,0.44320986,0.1490342,0.02119739,0.27737424,0.25583124,0.11065887,0.15633574,-0.009068385,-0.15299764,0.43136078,0.3177969,0.1490342,0.27737424,0.11065887,-0.009068385,0.43136078,0.0974902272224426,0.1918719410896301,0.02119739,0.25583124,0.15633574,-0.15299764,0.3177969,0.232536768913269,0.1196327209472656,-0.003724847,0.21587873,0.42194128,0.3365543,0.41708595,0.5001146,0.57312477,0.44892433,0.09447594,0.34627813,0.59693754,0.38621825,0.3642246,0.20098224,-0.061960526,0.046057634,0.49182162,0.3839448,0.067604735,0.32761225,0.110238925,0.17809057,-0.14504008,-0.13453849,0.48210746,0.2446566,0.3296041,0.4430418,0.16349474,0.13562575,-0.17137282,-0.012019202,-0.42618513,-0.42421687,-0.255279,-0.15250337,-0.33486754,0.003767082,0.32237747,-0.1549246,-0.05633256,-0.31262904,0.19838521,-0.14764495,0.122959785,0.27252024,-0.14956045,0.39548004
8190.1123,2008,0.0022020761850529,0.002738540077776,0.002052016810962,0.0007156211435902,0.2383195,0.256535,-0.19037308,-0.08885456,0.056729235,0.29734325,0.103128545,0.16302761,0.32451433,0.43952098,0.12903821,-0.008671284,0.2988052,0.23412883,0.09069002,0.13667053,0.022126079,-0.14807656,0.46967638,0.24546564,0.12903821,0.2988052,0.09069002,0.022126079,0.46967638,0.1064637064933776,0.2020671844482421,-0.008671284,0.23412883,0.13667053,-0.14807656,0.24546564,0.2135144472122192,0.0919034302234649,-0.007859804,0.20461714,0.43242887,0.3074064,0.43170613,0.49656615,0.59033966,0.3904354,0.038220633,0.31086248,0.55355847,0.32854682,0.27961046,0.15428844,0.008332439,0.07286604,0.3439815,0.21846038,0.120291315,0.30367,0.24249624,0.22419128,-0.19163722,-0.14950244,0.4177864,0.22792557,0.29330403,0.38352427,0.1997789,0.10957176,-0.12207429,0.022274338,-0.27127802,-0.22369018,-0.43413347,-0.12448236,-0.3218532,0.021643255,0.2967307,-0.0814224,0.08520961,-0.3736937,0.1555987,-0.087297425,0.12552057,0.21306984,-0.08754927,0.3385904
8734.041,2009,0.0021158146448994,0.0026156764310254,0.00200386308379,0.0006905724073728,0.25437897,0.26622987,-0.20082875,-0.1177873,0.100859515,0.2870658,0.1475205,0.24793774,0.37913534,0.460649,0.1489614,0.029055718,0.27530953,0.17095718,0.16501142,0.13238302,0.06330375,-0.07255839,0.4552004,0.25168204,0.1489614,0.27530953,0.16501142,0.06330375,0.4552004,0.1362131118774414,0.2215573072433471,0.029055718,0.17095718,0.13238302,-0.07255839,0.25168204,0.2288190364837646,0.1023039102554321,-0.021643851,0.15408184,0.36808765,0.30487552,0.42892015,0.48367733,0.5774288,0.41943127,0.08136412,0.338975,0.5501786,0.34955856,0.33425778,0.18686177,-0.050323837,0.03393323,0.44646055,0.26100975,0.13859226,0.29791388,0.08155824,0.06800805,-0.09465149,-0.09220369,0.3025365,0.14162621,0.32270518,0.3885445,0.14594018,0.070852146,-0.15938506,-0.022581832,-0.38458163,-0.3078683,-0.17620973,0.020168692,-0.30532524,0.03138741,0.26215065,-0.15292853,0.036904126,-0.16021174,0.24691829,-0.093433976,0.12403306,0.19580309,-0.07177003,0.31983614
9658.419,2010,0.0020265793535665,0.0024873143894885,0.0018580891753003,0.0006756954618002,0.23586363,0.26414782,-0.1626246,-0.07653691,0.11612074,0.33113185,0.12150197,0.21797128,0.32037982,0.42979878,0.12819469,0.0123897735,0.24641554,0.2171318,-0.0015156865,0.092491046,-0.025842723,-0.12501311,0.30211246,0.22189195,0.12819469,0.24641554,-0.0015156865,-0.025842723,0.30211246,0.1262483119964599,0.1298728585243225,0.0123897735,0.2171318,0.092491046,-0.12501311,0.22189195,0.2333025455474853,0.0837782859802246,-0.017247342,0.20548284,0.34459886,0.28010693,0.43002808,0.50775605,0.48899418,0.37216735,0.03713467,0.355029,0.50623226,0.30250788,0.33738694,0.19328953,0.0010679066,0.09026187,0.45812988,0.31881025,0.16168556,0.33803415,0.05659666,0.10912344,-0.11917229,-0.06192325,0.37089762,0.22653536,0.26377878,0.35975507,0.16150472,0.13985215,-0.12893482,-0.004830951,-0.33631903,-0.29644433,-0.17576894,-0.107118845,-0.29043955,0.035685025,0.27690318,-0.103027664,0.019223899,-0.17104669,0.1332197,-0.14468311,0.14716373,0.24095677,-0.093793035,0.3881205
10221.0,2011,0.0019647966100819,0.0023807383306057,0.0017760906509839,0.0006520492180024,0.24848852,0.28882098,-0.19421008,-0.08577634,0.121760614,0.34828293,0.12845515,0.24033806,0.32326826,0.41155335,0.075517714,-0.014462942,0.21744427,0.19240326,0.10292629,0.16168962,-0.061048422,-0.13347478,0.33001685,0.21226382,0.075517714,0.21744427,0.10292629,-0.061048422,0.33001685,0.125552487373352,0.1329713344573974,-0.014462942,0.19240326,0.16168962,-0.13347478,0.21226382,0.2406438112258911,0.0836838006973266,-0.008851025,0.20854893,0.36709416,0.26860243,0.434748,0.5049727,0.5219216,0.36961353,0.037626162,0.35113102,0.511851,0.25906992,0.27345067,0.12437951,-0.053845644,0.051317398,0.4522007,0.28608596,0.16887778,0.35647434,-0.013648134,0.023454215,-0.118330434,-0.05536643,0.34525824,0.2133447,0.30117917,0.39363235,0.14495191,0.10177378,-0.16124526,0.008264419,-0.32729632,-0.28332293,-0.1046823,-0.044079065,-0.30619717,0.027327126,0.24044268,-0.07306211,0.07038838,-0.078820646,0.18028766,-0.09350936,0.15386663,0.20020647,-0.04633984,0.3540731
10680.0,2012,0.0018458143328773,0.0022917474106622,0.0016551793256261,0.0006453502385487,0.25474995,0.27806085,-0.2341839,-0.08300108,0.057216264,0.32121938,0.09097682,0.23134005,0.29258648,0.38441244,0.09085441,-0.03625173,0.22203694,0.19069624,0.045516036,0.16837737,-0.03765116,-0.13857904,0.36794174,0.229733,0.09085441,0.22203694,0.045516036,-0.03765116,0.36794174,0.0922691226005554,0.1377395987510681,-0.03625173,0.19069624,0.16837737,-0.13857904,0.229733,0.2264063358306884,0.0827951669692993,-0.07172788,0.15740281,0.3363018,0.26576546,0.40105736,0.4495587,0.5270636,0.35788947,0.0096394345,0.31472242,0.5407901,0.29727927,0.2674269,0.12115994,-0.06404709,0.05908377,0.32173946,0.28024617,0.11223594,0.31271443,0.022621006,0.029557005,-0.15996729,-0.101847194,0.4817267,0.24971075,0.25100935,0.3204921,0.13554475,0.115890555,-0.20271274,-0.011367314,-0.331474,-0.20950353,-0.1825883,-0.23071736,-0.3382575,-0.012696368,0.24581179,-0.06207617,0.03246826,-0.13140419,0.070781335,-0.12725787,0.11521862,0.18638398,-0.07116536,0.3016026
11328.0,2013,0.0017543968095716,0.0021928000241153,0.0014517045583488,0.0006257733888535,0.30313647,0.32204947,-0.17795919,-0.021793216,0.15148102,0.37433445,0.14996347,0.2545929,0.36664963,0.39699662,0.085938856,0.00029227883,0.22697942,0.25833833,0.1275048,0.18222985,-0.043132246,-0.118865706,0.3583322,0.25706586,0.085938856,0.22697942,0.1275048,-0.043132246,0.3583322,0.1586542844772339,0.1511245965957641,0.00029227883,0.25833833,0.18222985,-0.118865706,0.25706586,0.2652360439300537,0.1158121228218078,0.05430809,0.25485712,0.31572497,0.3149847,0.46743956,0.5213535,0.5824603,0.4394327,0.05996411,0.3235156,0.4959301,0.33077937,0.26215982,0.17244315,0.025070405,0.12099524,0.46687412,0.2784346,0.1831538,0.35369706,-0.0073761716,0.098881885,-0.1451903,-0.04349748,0.29264605,0.1932541,0.37619328,0.40269744,0.09749978,0.15450789,-0.1586553,0.029772496,-0.23708943,-0.2837203,-0.13781413,0.083547235,-0.25615507,0.056114376,0.2223607,-0.051447913,0.07526246,-0.14237937,0.20944335,-0.12473539,0.17446975,0.22739929,-0.052929536,0.40186906
11944.0,2014,0.0016817877871549,0.0020972740277207,0.0013329028800269,0.0006261478470881,0.244255,0.28845507,-0.19047785,-0.029570207,0.104374625,0.32993847,0.12113592,0.19081694,0.3003204,0.33714312,0.07895964,-0.0067001767,0.16713086,0.2058277,0.1367394,0.17460173,-0.04950095,-0.124241345,0.2804525,0.17083922,0.07895964,0.16713086,0.1367394,-0.04950095,0.2804525,0.1159216165542602,0.122756290435791,-0.0067001767,0.2058277,0.17460173,-0.124241345,0.17083922,0.2233566761016845,0.0840654253959655,-0.050015815,0.22226703,0.32890245,0.3013887,0.4296707,0.5054331,0.55361086,0.42932487,0.022591934,0.26812458,0.52949464,0.293079,0.22245285,0.117599964,-0.036672637,0.097127125,0.45010203,0.2733767,0.17146975,0.34524018,0.0067011043,0.06452834,-0.14270818,-0.11695683,0.25544965,0.10455558,0.29339296,0.33838534,0.07692021,0.095083766,-0.19894683,0.016384223,-0.25912547,-0.27863228,-0.1494093,0.037943304,-0.27586704,0.017307008,0.20232515,-0.02047284,0.07186347,-0.18148518,0.23382977,-0.078699544,0.14194164,0.18420772,-0.042266086,0.32614934
12244.0,2015,0.0017202791646663,0.0021911086961264,0.0013974091959231,0.0006820609939787,0.24271446,0.30572337,-0.19388404,-0.033002753,0.11068748,0.37264162,0.15861663,0.2452142,0.31711835,0.3868808,0.16466588,0.026334561,0.18891603,0.13590297,0.25018734,0.15938464,-0.005405944,-0.09508193,0.3068177,0.23219086,0.16466588,0.18891603,0.25018734,-0.005405944,0.3068177,0.1270505785942077,0.1810361981391906,0.026334561,0.13590297,0.15938464,-0.09508193,0.23219086,0.2554914474487305,0.0917462229728698,-0.042912323,0.24099882,0.41834143,0.3197834,0.41639608,0.48990119,0.5882611,0.39821142,0.014882669,0.31619686,0.51877975,0.30388618,0.31763268,0.17238283,0.0057389215,0.12988687,0.4810236,0.270242,0.19343427,0.37308416,0.035567593,0.055425465,-0.13410786,-0.040429592,0.3866077,0.2147489,0.31735054,0.3922064,0.0879107,0.07087274,-0.16570695,0.015242249,-0.31189376,-0.28758934,-0.16967545,-0.06925717,-0.25361764,0.043341782,0.26174846,-0.042495966,0.10284215,-0.09585506,0.1774575,-0.05563049,0.17723739,0.2107826,-0.03354521,0.38801998
12569.0,2016,0.0016437387533707,0.0021348636703071,0.001305936768566,0.0006806936227365,0.25127298,0.30882877,-0.21328932,-0.05722131,0.099166885,0.35458684,0.07438722,0.17842287,0.2848202,0.3448128,0.077303946,0.0043757968,0.09817426,0.16709495,0.13988638,0.1418463,-0.07962559,-0.15111046,0.35273,0.1959655,0.077303946,0.09817426,0.13988638,-0.07962559,0.35273,0.0992715954780578,0.11769380569458,0.0043757968,0.16709495,0.1418463,-0.15111046,0.1959655,0.2258860111236572,0.0716344237327575,-0.06933024,0.19218498,0.36646038,0.2915676,0.40324396,0.4784543,0.54660416,0.38862118,-0.057391785,0.283548,0.42969972,0.21689877,0.287659,0.15762623,-0.04216546,0.08952236,0.42649192,0.24407077,0.18469943,0.35187626,-0.17840354,-0.096809015,-0.12152408,-0.06823545,0.3536717,0.14167126,0.30496418,0.33446917,0.0072647333,0.11832382,-0.19602434,-0.0058560297,-0.32982445,-0.24179249,0.05687946,-0.048707515,-0.20328908,0.025989946,0.17933676,-0.068103865,0.10780549,0.028573565,0.19279791,-0.12417985,0.14774595,0.16522916,-0.017483205,0.3129751
12733.932,2017,0.0015993961132304,0.002188893633764,0.0013629821647403,0.0006784729505871,0.25329745,0.33372504,-0.24307384,-0.057698194,0.061602138,0.32374203,0.031348236,0.14189193,0.29253507,0.3651928,0.13185415,0.0010826066,0.25225616,0.24014083,0.16083668,0.13120508,-0.029448044,-0.15387367,0.3754652,0.21263584,0.13185415,0.25225616,0.16083668,-0.029448044,0.3754652,0.0791418075561523,0.1781928300857544,0.0010826066,0.24014083,0.13120508,-0.15387367,0.21263584,0.2213707208633422,0.0862381339073181,-0.07325366,0.20593901,0.42058674,0.3030687,0.40454617,0.48498347,0.6251505,0.43035388,-0.06476332,0.24119684,0.55108154,0.28799164,0.3708307,0.19729389,-0.056289926,0.13807441,0.5077977,0.28290528,0.17581534,0.39660543,-0.09912583,-0.10667162,-0.13298772,-0.09561302,0.3921497,0.11070757,0.2758978,0.33874214,0.12240642,0.16401073,-0.23776156,-0.012328077,-0.42712063,-0.33198237,-0.03386189,-0.116251886,-0.36016798,0.0049347878,0.25881177,-0.05921948,0.11370015,0.011058599,0.22803456,-0.1763388,0.1568827,0.19267392,-0.03579122,0.34955662
13101.706,2018,0.001546606541251,0.0022167124966628,0.00133008923558,0.000702146272431,0.21814205,0.33110082,-0.23197033,-0.038893677,0.03620702,0.34323698,0.08887586,0.2173065,0.287606,0.3473997,0.12379235,-0.01798971,0.2712142,0.16930467,0.23956859,0.12305722,0.043168887,-0.12454881,0.4204143,0.1719328,0.12379235,0.2712142,0.23956859,0.043168887,0.4204143,0.0797721207141876,0.2196316719055175,-0.01798971,0.16930467,0.12305722,-0.12454881,0.1719328,0.2400300741195678,0.0643512308597564,-0.05779787,0.21991234,0.43577072,0.28536147,0.42080843,0.5037863,0.59419805,0.38216168,-0.04655622,0.26505095,0.5225424,0.20511936,0.31364742,0.14383192,-0.11464456,0.109937906,0.49493665,0.34321812,0.06617352,0.33505023,0.08201462,0.013724549,-0.12296579,-0.042341597,0.3871708,0.095130265,0.31539893,0.35214192,0.16050927,0.043369487,-0.20237151,-0.0006617401,-0.42829198,-0.42876312,-0.2049804,-0.07177186,-0.36288077,-0.011681879,0.28765577,-0.033894017,-0.008167893,-0.056066148,0.25701165,-0.044031225,0.13671671,0.18903518,-0.05231847,0.3257519
,2019,,,,,0.21493727,0.29740566,-0.1902507,-0.017391402,-0.021230713,0.30013207,0.044272818,0.18043691,0.22743447,0.31588262,0.17574944,0.00819312,0.22596075,0.13368505,0.13055998,0.08242542,0.01065243,-0.09983213,0.4305145,0.09269555,0.17574944,0.22596075,0.13055998,0.01065243,0.4305145,0.0550326287746429,0.1946874260902404,0.00819312,0.13368505,0.08242542,-0.09983213,0.09269555,0.2152931690216064,0.043433403968811,-0.09859899,0.1513491,0.40015924,0.24044763,0.3059509,0.45256716,0.57256985,0.313297,-0.16512184,0.18501878,0.4765246,0.14818989,0.27540413,0.08461616,-0.09382166,0.06401734,0.43855608,0.17225556,0.058299836,0.33090723,-0.106860906,-0.0729516,-0.1104105,-0.09956059,0.44321316,0.046551142,0.19899847,0.2606516,0.14048997,0.053098023,-0.16160405,0.0040052626,-0.3692258,-0.38025624,-0.0035495907,-0.2442147,-0.302094,-0.02170758,0.23816049,-0.020598821,0.15865166,-0.026608989,0.21410045,-0.049092762,0.10305344,0.120354235,-0.017300792,0.22340769
,2020,,,,,0.22310346,0.30424005,-0.20119733,-0.097525515,0.0037444532,0.3785048,-0.006484106,0.14851959,0.32851797,0.39893588,-0.004335154,-0.083155945,0.1411584,0.12848414,-0.0060929693,0.09500347,-0.028557397,-0.12114568,0.3106814,0.06079448,-0.004335154,0.1411584,-0.0060929693,-0.028557397,0.3106814,0.0695368885993957,0.0825708568096161,-0.083155945,0.12848414,0.09500347,-0.12114568,0.06079448,0.2265349626541137,0.0159960940480232,-0.06909457,0.18109357,0.46886548,0.32343465,0.36082482,0.49618143,0.5854902,0.32506183,-0.06634475,0.22809687,0.476105,0.16376194,0.15791976,-0.008466714,-0.0692097,0.12669162,0.22527075,0.07775115,0.067258716,0.33994973,-0.018035159,-0.05850431,-0.12375865,-0.08289827,0.22564447,0.03939554,0.2714041,0.37843287,0.059277106,0.105392426,-0.15197484,-0.035419323,-0.22712946,-0.15801203,-0.10572349,0.04575962,-0.21125194,-0.0012560785,0.13001539,0.13515835,0.26219857,-0.024393957,0.33903733,-0.14081174,0.13233589,0.06347314,0.06886274,0.19580904
,2021,,,,,0.2567431,0.2950172,-0.19007146,-0.13070202,0.009384685,0.3262214,0.007829662,0.098295435,0.21920452,0.32554907,0.10437406,-0.062412135,0.19585961,0.054527547,0.1474968,0.09588502,0.076331995,-0.086566344,0.41613978,0.090040885,0.10437406,0.19585961,0.1474968,0.076331995,0.41613978,0.0606181025505065,0.1880404472351074,-0.062412135,0.054527547,0.09588502,-0.086566344,0.090040885,0.1828762173652648,0.0182949945330619,-0.05287987,0.17307648,0.46479023,0.23119487,0.37910292,0.4804817,0.6173768,0.26566583,-0.10329521,0.16738707,0.46460342,0.05610223,0.24764335,0.0057371743,-0.11788638,0.044220466,0.28969103,0.09388464,0.051344544,0.34413204,0.022815704,-0.031170959,-0.13422848,-0.15224555,0.4594038,0.0898226,0.19253117,0.3072446,0.14294577,0.033523105,-0.15643494,-0.0968063,-0.36552972,-0.23834649,-0.15704419,-0.26687264,-0.29938072,-0.03293482,0.23249993,0.038483292,0.2502474,-0.121074595,0.21742201,-0.1303294,0.08298162,0.08024793,0.0027336925,0.16322955
